Time [s], Analyzer Name, Decoded Protocol Result
8.187965999999999,I2C,Setup Read to ['149'] + ACK
8.188319999999999,I2C,a + ACK
8.188672000000000,I2C,r + ACK
8.189026000000000,I2C,n + ACK
8.189534000000000,I2C,i + NAK
8.197428000000000,I2C,Setup Write to ['150'] + ACK
8.197800000000001,I2C,'5' + ACK
8.198544000000000,I2C,Setup Read to ['151'] + ACK
8.198896000000000,I2C,'0' + ACK
8.199249999999999,I2C,'0' + ACK
8.199602000000001,I2C,B + ACK
8.199961999999999,I2C,W + NAK
8.213725999999999,I2C,Setup Write to ['152'] + ACK
8.221256000000000,I2C,'5' + ACK
8.222000000000000,I2C,Setup Read to ['153'] + ACK
8.222353999999999,I2C,'255' + ACK
8.222854000000000,I2C,0 + ACK
8.230376000000000,I2C,M + ACK
8.230738000000001,I2C,'5' + NAK
8.234408000000000,I2C,Setup Write to ['148'] + ACK
8.241937999999999,I2C,'5' + ACK
8.242680000000000,I2C,Setup Read to ['149'] + ACK
8.243034000000000,I2C,a + ACK
8.243387999999999,I2C,r + ACK
8.243740000000001,I2C,n + ACK
8.244100000000000,I2C,i + NAK
8.244960000000001,I2C,Setup Write to ['150'] + ACK
8.252490000000000,I2C,'5' + ACK
8.253234000000001,I2C,Setup Read to ['151'] + ACK
8.253588000000001,I2C,'0' + ACK
8.253940000000000,I2C,'0' + ACK
8.254292000000000,I2C,B + ACK
8.254652000000000,I2C,W + NAK
8.255364000000000,I2C,Setup Write to ['152'] + ACK
8.255737999999999,I2C,'5' + ACK
8.263821999999999,I2C,Setup Read to ['153'] + ACK
8.264176000000001,I2C,'255' + ACK
8.264530000000001,I2C,0 + ACK
8.264882000000000,I2C,M + ACK
8.265242000000001,I2C,'5' + NAK
8.268912000000000,I2C,Setup Write to ['148'] + ACK
8.276441999999999,I2C,'5' + ACK
8.277186000000000,I2C,Setup Read to ['149'] + ACK
8.277540000000000,I2C,a + ACK
8.277892000000000,I2C,r + ACK
8.278392000000000,I2C,n + ACK
8.285909999999999,I2C,i + NAK
8.286621999999999,I2C,Setup Write to ['150'] + ACK
8.286994000000000,I2C,'5' + ACK
8.287737999999999,I2C,Setup Read to ['151'] + ACK
8.288092000000001,I2C,'0' + ACK
8.288444000000000,I2C,'0' + ACK
8.288798000000000,I2C,B + ACK
8.289158000000000,I2C,W + NAK
8.297212000000000,I2C,Setup Write to ['152'] + ACK
8.297584000000001,I2C,'5' + ACK
8.298328000000000,I2C,Setup Read to ['153'] + ACK
8.298681999999999,I2C,'255' + ACK
8.299034000000001,I2C,0 + ACK
8.299386000000000,I2C,M + ACK
8.299747999999999,I2C,'5' + NAK
8.303418000000001,I2C,Setup Write to ['148'] + ACK
8.310936000000000,I2C,'5' + ACK
8.311826000000000,I2C,Setup Read to ['149'] + ACK
8.326376000000000,I2C,a + ACK
8.334058000000001,I2C,r + ACK
8.341544000000001,I2C,n + ACK
8.341904000000000,I2C,i + NAK
8.342616000000000,I2C,Setup Write to ['150'] + ACK
8.342988000000000,I2C,'5' + ACK
8.343731999999999,I2C,Setup Read to ['151'] + ACK
8.344086000000001,I2C,'0' + ACK
8.344438000000000,I2C,'0' + ACK
8.344938000000001,I2C,B + ACK
8.352432000000000,I2C,W + NAK
8.353144000000000,I2C,Setup Write to ['152'] + ACK
8.353516000000001,I2C,'5' + ACK
8.354260000000000,I2C,Setup Read to ['153'] + ACK
8.354614000000000,I2C,'255' + ACK
8.354965999999999,I2C,0 + ACK
8.355320000000001,I2C,M + ACK
8.355680000000000,I2C,'5' + NAK
8.366531999999999,I2C,Setup Write to ['148'] + ACK
8.366906000000000,I2C,'5' + ACK
8.374954000000001,I2C,Setup Read to ['149'] + ACK
8.375308000000000,I2C,a + ACK
8.375660000000000,I2C,r + ACK
8.376011999999999,I2C,n + ACK
8.376374000000000,I2C,i + NAK
8.377086000000000,I2C,Setup Write to ['150'] + ACK
8.377458000000001,I2C,'5' + ACK
8.378348000000001,I2C,Setup Read to ['151'] + ACK
8.385859999999999,I2C,'0' + ACK
8.386212000000000,I2C,'0' + ACK
8.386564000000000,I2C,B + ACK
8.386926000000001,I2C,W + NAK
8.387638000000001,I2C,Setup Write to ['152'] + ACK
8.388010000000000,I2C,'5' + ACK
8.388754000000000,I2C,Setup Read to ['153'] + ACK
8.389106000000000,I2C,'255' + ACK
8.389608000000001,I2C,0 + ACK
8.397154000000000,I2C,M + ACK
8.397513999999999,I2C,'5' + NAK
8.401185999999999,I2C,Setup Write to ['148'] + ACK
8.408702000000000,I2C,'5' + ACK
8.409446000000001,I2C,Setup Read to ['149'] + ACK
8.409800000000001,I2C,a + ACK
8.410152000000000,I2C,r + ACK
8.410506000000000,I2C,n + ACK
8.410866000000000,I2C,i + NAK
8.411726000000000,I2C,Setup Write to ['150'] + ACK
8.419244000000001,I2C,'5' + ACK
8.419986000000000,I2C,Setup Read to ['151'] + ACK
8.420339999999999,I2C,'0' + ACK
8.420693999999999,I2C,'0' + ACK
8.421046000000000,I2C,B + ACK
8.421405999999999,I2C,W + NAK
8.422117999999999,I2C,Setup Write to ['152'] + ACK
8.422490000000000,I2C,'5' + ACK
8.438936000000000,I2C,Setup Read to ['153'] + ACK
8.446581999999999,I2C,'255' + ACK
8.446934000000001,I2C,0 + ACK
8.447288000000000,I2C,M + ACK
8.447647999999999,I2C,'5' + NAK
8.451172000000000,I2C,Setup Write to ['148'] + ACK
8.451544000000000,I2C,'5' + ACK
8.452287999999999,I2C,Setup Read to ['149'] + ACK
8.452640000000001,I2C,a + ACK
8.452994000000000,I2C,r + ACK
8.453346000000000,I2C,n + ACK
8.453706000000000,I2C,i + NAK
8.454418000000000,I2C,Setup Write to ['150'] + ACK
8.454791999999999,I2C,'5' + ACK
8.455534000000000,I2C,Setup Read to ['151'] + ACK
8.455888000000000,I2C,'0' + ACK
8.463545999999999,I2C,'0' + ACK
8.463898000000000,I2C,B + ACK
8.464259999999999,I2C,W + NAK
8.464971999999999,I2C,Setup Write to ['152'] + ACK
8.465344000000000,I2C,'5' + ACK
8.466086000000001,I2C,Setup Read to ['153'] + ACK
8.466440000000000,I2C,'255' + ACK
8.466794000000000,I2C,0 + ACK
8.467294000000001,I2C,M + ACK
8.474836000000000,I2C,'5' + NAK
8.478508000000000,I2C,Setup Write to ['148'] + ACK
8.486024000000000,I2C,'5' + ACK
8.486768000000000,I2C,Setup Read to ['149'] + ACK
8.487121999999999,I2C,a + ACK
8.487474000000001,I2C,r + ACK
8.487828000000000,I2C,n + ACK
8.488187999999999,I2C,i + NAK
8.488899999999999,I2C,Setup Write to ['150'] + ACK
8.489420000000001,I2C,'5' + ACK
8.497308000000000,I2C,Setup Read to ['151'] + ACK
8.497662000000000,I2C,'0' + ACK
8.498016000000000,I2C,'0' + ACK
8.498367999999999,I2C,B + ACK
8.498728000000000,I2C,W + NAK
8.499440000000000,I2C,Setup Write to ['152'] + ACK
8.499812000000000,I2C,'5' + ACK
8.500704000000001,I2C,Setup Read to ['153'] + ACK
8.508240000000001,I2C,'255' + ACK
8.508592000000000,I2C,0 + ACK
8.508946000000000,I2C,M + ACK
8.509306000000000,I2C,'5' + NAK
8.512976000000000,I2C,Setup Write to ['148'] + ACK
8.520493999999999,I2C,'5' + ACK
8.521238000000000,I2C,Setup Read to ['149'] + ACK
8.521592000000000,I2C,a + ACK
8.521944000000000,I2C,r + ACK
8.522296000000001,I2C,n + ACK
8.522804000000001,I2C,i + NAK
8.530662000000000,I2C,Setup Write to ['150'] + ACK
8.531034000000000,I2C,'5' + ACK
8.531777999999999,I2C,Setup Read to ['151'] + ACK
8.532132000000001,I2C,'0' + ACK
8.532484000000000,I2C,'0' + ACK
8.532836000000000,I2C,B + ACK
8.533198000000001,I2C,W + NAK
8.534056000000000,I2C,Setup Write to ['152'] + ACK
8.548976000000000,I2C,'5' + ACK
8.557024000000000,I2C,Setup Read to ['153'] + ACK
8.557378000000000,I2C,'255' + ACK
8.557732000000000,I2C,0 + ACK
8.558083999999999,I2C,M + ACK
8.558444000000000,I2C,'5' + NAK
8.561968000000000,I2C,Setup Write to ['148'] + ACK
8.562340000000001,I2C,'5' + ACK
8.563084000000000,I2C,Setup Read to ['149'] + ACK
8.563438000000000,I2C,a + ACK
8.563789999999999,I2C,r + ACK
8.564144000000001,I2C,n + ACK
8.564503999999999,I2C,i + NAK
8.565215999999999,I2C,Setup Write to ['150'] + ACK
8.565588000000000,I2C,'5' + ACK
8.566331999999999,I2C,Setup Read to ['151'] + ACK
8.566686000000001,I2C,'0' + ACK
8.567038000000000,I2C,'0' + ACK
8.574695999999999,I2C,B + ACK
8.575056000000000,I2C,W + NAK
8.575768000000000,I2C,Setup Write to ['152'] + ACK
8.576140000000001,I2C,'5' + ACK
8.576884000000000,I2C,Setup Read to ['153'] + ACK
8.577237999999999,I2C,'255' + ACK
8.577590000000001,I2C,0 + ACK
8.577942000000000,I2C,M + ACK
8.578450000000000,I2C,'5' + NAK
8.589155999999999,I2C,Setup Write to ['148'] + ACK
8.589676000000001,I2C,'5' + ACK
8.597576000000000,I2C,Setup Read to ['149'] + ACK
8.597930000000000,I2C,a + ACK
8.598284000000000,I2C,r + ACK
8.598636000000001,I2C,n + ACK
8.598996000000000,I2C,i + NAK
8.599708000000000,I2C,Setup Write to ['150'] + ACK
8.600080000000000,I2C,'5' + ACK
8.608128000000001,I2C,Setup Read to ['151'] + ACK
8.608482000000000,I2C,'0' + ACK
8.608836000000000,I2C,'0' + ACK
8.609188000000000,I2C,B + ACK
8.609548000000000,I2C,W + NAK
8.610260000000000,I2C,Setup Write to ['152'] + ACK
8.610632000000001,I2C,'5' + ACK
8.611376000000000,I2C,Setup Read to ['153'] + ACK
8.611878000000001,I2C,'255' + ACK
8.619412000000001,I2C,0 + ACK
8.619766000000000,I2C,M + ACK
8.620126000000001,I2C,'5' + NAK
8.623796000000000,I2C,Setup Write to ['148'] + ACK
8.631326000000000,I2C,'5' + ACK
8.632070000000001,I2C,Setup Read to ['149'] + ACK
8.632424000000000,I2C,a + ACK
8.632776000000000,I2C,r + ACK
8.633130000000000,I2C,n + ACK
8.633490000000000,I2C,i + NAK
8.641506000000000,I2C,Setup Write to ['150'] + ACK
8.641878000000000,I2C,'5' + ACK
8.642621999999999,I2C,Setup Read to ['151'] + ACK
8.642976000000001,I2C,'0' + ACK
8.643328000000000,I2C,'0' + ACK
8.643682000000000,I2C,B + ACK
8.644042000000001,I2C,W + NAK
8.644754000000001,I2C,Setup Write to ['152'] + ACK
8.645274000000001,I2C,'5' + ACK
8.666164000000000,I2C,Setup Read to ['153'] + ACK
8.666518000000000,I2C,'255' + ACK
8.666869999999999,I2C,0 + ACK
8.667372000000000,I2C,M + ACK
8.674863999999999,I2C,'5' + NAK
8.678535999999999,I2C,Setup Write to ['148'] + ACK
8.686102000000000,I2C,'5' + ACK
8.686845999999999,I2C,Setup Read to ['149'] + ACK
8.687200000000001,I2C,a + ACK
8.687552000000000,I2C,r + ACK
8.687904000000000,I2C,n + ACK
8.688266000000000,I2C,i + NAK
8.688978000000001,I2C,Setup Write to ['150'] + ACK
8.689498000000000,I2C,'5' + ACK
8.697386000000000,I2C,Setup Read to ['151'] + ACK
8.697740000000000,I2C,'0' + ACK
8.698092000000001,I2C,'0' + ACK
8.698446000000001,I2C,B + ACK
8.698805999999999,I2C,W + NAK
8.699517999999999,I2C,Setup Write to ['152'] + ACK
8.699890000000000,I2C,'5' + ACK
8.700780000000000,I2C,Setup Read to ['153'] + ACK
8.708280000000000,I2C,'255' + ACK
8.708632000000000,I2C,0 + ACK
8.708985999999999,I2C,M + ACK
8.709346000000000,I2C,'5' + NAK
8.713016000000000,I2C,Setup Write to ['148'] + ACK
8.720560000000001,I2C,'5' + ACK
8.721302000000000,I2C,Setup Read to ['149'] + ACK
8.721655999999999,I2C,a + ACK
8.722009999999999,I2C,r + ACK
8.722362000000000,I2C,n + ACK
8.722870000000000,I2C,i + NAK
8.730727999999999,I2C,Setup Write to ['150'] + ACK
8.731100000000000,I2C,'5' + ACK
8.731842000000000,I2C,Setup Read to ['151'] + ACK
8.732196000000000,I2C,'0' + ACK
8.732550000000000,I2C,'0' + ACK
8.732901999999999,I2C,B + ACK
8.733262000000000,I2C,W + NAK
8.734121999999999,I2C,Setup Write to ['152'] + ACK
8.741640000000000,I2C,'5' + ACK
8.742383999999999,I2C,Setup Read to ['153'] + ACK
8.742737999999999,I2C,'255' + ACK
8.743090000000000,I2C,0 + ACK
8.743442000000000,I2C,M + ACK
8.743802000000001,I2C,'5' + NAK
8.747474000000000,I2C,Setup Write to ['148'] + ACK
8.755027999999999,I2C,'5' + ACK
8.755772000000000,I2C,Setup Read to ['149'] + ACK
8.756273999999999,I2C,a + ACK
8.772743999999999,I2C,r + ACK
8.780402000000000,I2C,n + ACK
8.780761999999999,I2C,i + NAK
8.781473999999999,I2C,Setup Write to ['150'] + ACK
8.781846000000000,I2C,'5' + ACK
8.782590000000001,I2C,Setup Read to ['151'] + ACK
8.782944000000001,I2C,'0' + ACK
8.783296000000000,I2C,'0' + ACK
8.783650000000000,I2C,B + ACK
8.784010000000000,I2C,W + NAK
8.784722000000000,I2C,Setup Write to ['152'] + ACK
8.785094000000001,I2C,'5' + ACK
8.785838000000000,I2C,Setup Read to ['153'] + ACK
8.786192000000000,I2C,'255' + ACK
8.786543999999999,I2C,0 + ACK
8.786896000000000,I2C,M + ACK
8.787258000000000,I2C,'5' + NAK
8.790927999999999,I2C,Setup Write to ['148'] + ACK
8.798494000000000,I2C,'5' + ACK
8.799238000000001,I2C,Setup Read to ['149'] + ACK
8.799592000000001,I2C,a + ACK
8.799944000000000,I2C,r + ACK
8.800298000000000,I2C,n + ACK
8.800803999999999,I2C,i + NAK
8.808662000000000,I2C,Setup Write to ['150'] + ACK
8.809034000000000,I2C,'5' + ACK
8.809778000000000,I2C,Setup Read to ['151'] + ACK
8.810131999999999,I2C,'0' + ACK
8.810484000000001,I2C,'0' + ACK
8.810838000000000,I2C,B + ACK
8.811197999999999,I2C,W + NAK
8.812058000000000,I2C,Setup Write to ['152'] + ACK
8.819585999999999,I2C,'5' + ACK
8.820330000000000,I2C,Setup Read to ['153'] + ACK
8.820684000000000,I2C,'255' + ACK
8.821035999999999,I2C,0 + ACK
8.821389999999999,I2C,M + ACK
8.821750000000000,I2C,'5' + NAK
8.825419999999999,I2C,Setup Write to ['148'] + ACK
8.832988000000000,I2C,'5' + ACK
8.833729999999999,I2C,Setup Read to ['149'] + ACK
8.834232000000000,I2C,a + ACK
8.841730000000000,I2C,r + ACK
8.842082000000000,I2C,n + ACK
8.842444000000000,I2C,i + NAK
8.843156000000000,I2C,Setup Write to ['150'] + ACK
8.843527999999999,I2C,'5' + ACK
8.844270000000000,I2C,Setup Read to ['151'] + ACK
8.844624000000000,I2C,'0' + ACK
8.845126000000000,I2C,'0' + ACK
8.852636000000000,I2C,B + ACK
8.852995999999999,I2C,W + NAK
8.853707999999999,I2C,Setup Write to ['152'] + ACK
8.854080000000000,I2C,'5' + ACK
8.854824000000001,I2C,Setup Read to ['153'] + ACK
8.855178000000000,I2C,'255' + ACK
8.855530000000000,I2C,0 + ACK
8.855881999999999,I2C,M + ACK
8.856389999999999,I2C,'5' + NAK
8.867108000000000,I2C,Setup Write to ['148'] + ACK
8.867628000000000,I2C,'5' + ACK
8.890146000000000,I2C,Setup Read to ['149'] + ACK
8.890499999999999,I2C,a + ACK
8.890852000000001,I2C,r + ACK
8.891204000000000,I2C,n + ACK
8.891565999999999,I2C,i + NAK
8.892277999999999,I2C,Setup Write to ['150'] + ACK
8.892650000000000,I2C,'5' + ACK
8.893392000000000,I2C,Setup Read to ['151'] + ACK
8.893746000000000,I2C,'0' + ACK
8.894100000000000,I2C,'0' + ACK
8.894451999999999,I2C,B + ACK
8.894812000000000,I2C,W + NAK
8.895524000000000,I2C,Setup Write to ['152'] + ACK
8.895896000000000,I2C,'5' + ACK
8.896640000000000,I2C,Setup Read to ['153'] + ACK
8.896993999999999,I2C,'255' + ACK
8.897347999999999,I2C,0 + ACK
8.897700000000000,I2C,M + ACK
8.898059999999999,I2C,'5' + NAK
8.901730000000001,I2C,Setup Write to ['148'] + ACK
8.909286000000000,I2C,'5' + ACK
8.910028000000001,I2C,Setup Read to ['149'] + ACK
8.910382000000000,I2C,a + ACK
8.910736000000000,I2C,r + ACK
8.911087999999999,I2C,n + ACK
8.911448000000000,I2C,i + NAK
8.919466000000000,I2C,Setup Write to ['150'] + ACK
8.919838000000000,I2C,'5' + ACK
8.920582000000000,I2C,Setup Read to ['151'] + ACK
8.920935999999999,I2C,'0' + ACK
8.921288000000001,I2C,'0' + ACK
8.921640000000000,I2C,B + ACK
8.922000000000001,I2C,W + NAK
8.922712000000001,I2C,Setup Write to ['152'] + ACK
8.930389999999999,I2C,'5' + ACK
8.931134000000000,I2C,Setup Read to ['153'] + ACK
8.931488000000000,I2C,'255' + ACK
8.931839999999999,I2C,0 + ACK
8.932192000000001,I2C,M + ACK
8.932554000000000,I2C,'5' + NAK
8.936223999999999,I2C,Setup Write to ['148'] + ACK
8.943790000000000,I2C,'5' + ACK
8.944534000000001,I2C,Setup Read to ['149'] + ACK
8.944888000000001,I2C,a + ACK
8.945387999999999,I2C,r + ACK
8.952897999999999,I2C,n + ACK
8.953258000000000,I2C,i + NAK
8.953970000000000,I2C,Setup Write to ['150'] + ACK
8.954342000000000,I2C,'5' + ACK
8.955086000000000,I2C,Setup Read to ['151'] + ACK
8.955439999999999,I2C,'0' + ACK
8.955792000000001,I2C,'0' + ACK
8.956294000000000,I2C,B + ACK
8.963798000000001,I2C,W + NAK
8.964510000000001,I2C,Setup Write to ['152'] + ACK
8.964881999999999,I2C,'5' + ACK
8.965626000000000,I2C,Setup Read to ['153'] + ACK
8.965980000000000,I2C,'255' + ACK
8.966332000000000,I2C,0 + ACK
8.966685999999999,I2C,M + ACK
8.967046000000000,I2C,'5' + NAK
8.977910000000000,I2C,Setup Write to ['148'] + ACK
8.978284000000000,I2C,'5' + ACK
8.999040000000001,I2C,Setup Read to ['149'] + ACK
8.999394000000001,I2C,a + ACK
8.999746000000000,I2C,r + ACK
9.000097999999999,I2C,n + ACK
9.000460000000000,I2C,i + NAK
9.008500000000000,I2C,Setup Write to ['150'] + ACK
9.008874000000000,I2C,'5' + ACK
9.009615999999999,I2C,Setup Read to ['151'] + ACK
9.009969999999999,I2C,'0' + ACK
9.010324000000001,I2C,'0' + ACK
9.010676000000000,I2C,B + ACK
9.011036000000001,I2C,W + NAK
9.011896000000000,I2C,Setup Write to ['152'] + ACK
9.019413999999999,I2C,'5' + ACK
9.020156000000000,I2C,Setup Read to ['153'] + ACK
9.020510000000000,I2C,'255' + ACK
9.020864000000000,I2C,0 + ACK
9.021216000000001,I2C,M + ACK
9.021576000000000,I2C,'5' + NAK
9.025247999999999,I2C,Setup Write to ['148'] + ACK
9.032776000000000,I2C,'5' + ACK
9.033519999999999,I2C,Setup Read to ['149'] + ACK
9.034022000000000,I2C,a + ACK
9.041568000000000,I2C,r + ACK
9.041922000000000,I2C,n + ACK
9.042282000000000,I2C,i + NAK
9.042994000000000,I2C,Setup Write to ['150'] + ACK
9.043366000000001,I2C,'5' + ACK
9.044110000000000,I2C,Setup Read to ['151'] + ACK
9.044464000000000,I2C,'0' + ACK
9.044816000000001,I2C,'0' + ACK
9.045316000000000,I2C,B + ACK
9.052834000000001,I2C,W + NAK
9.053546000000001,I2C,Setup Write to ['152'] + ACK
9.053917999999999,I2C,'5' + ACK
9.054662000000000,I2C,Setup Read to ['153'] + ACK
9.055016000000000,I2C,'255' + ACK
9.055368000000000,I2C,0 + ACK
9.055721999999999,I2C,M + ACK
9.056082000000000,I2C,'5' + NAK
9.066898000000000,I2C,Setup Write to ['148'] + ACK
9.067418000000000,I2C,'5' + ACK
9.075341999999999,I2C,Setup Read to ['149'] + ACK
9.075696000000001,I2C,a + ACK
9.076050000000000,I2C,r + ACK
9.076402000000000,I2C,n + ACK
9.076762000000000,I2C,i + NAK
9.077474000000000,I2C,Setup Write to ['150'] + ACK
9.077847999999999,I2C,'5' + ACK
9.078738000000000,I2C,Setup Read to ['151'] + ACK
9.086250000000000,I2C,'0' + ACK
9.086601999999999,I2C,'0' + ACK
9.086954000000000,I2C,B + ACK
9.087316000000000,I2C,W + NAK
9.088025999999999,I2C,Setup Write to ['152'] + ACK
9.088400000000000,I2C,'5' + ACK
9.089142000000001,I2C,Setup Read to ['153'] + ACK
9.089644000000000,I2C,'255' + ACK
9.102728000000001,I2C,0 + ACK
9.110264000000001,I2C,M + ACK
9.110624000000000,I2C,'5' + NAK
9.114293999999999,I2C,Setup Write to ['148'] + ACK
9.121824000000000,I2C,'5' + ACK
9.122567999999999,I2C,Setup Read to ['149'] + ACK
9.123070000000000,I2C,a + ACK
9.130580000000000,I2C,r + ACK
9.130932000000000,I2C,n + ACK
9.131292000000000,I2C,i + NAK
9.132004000000000,I2C,Setup Write to ['150'] + ACK
9.132376000000001,I2C,'5' + ACK
9.133120000000000,I2C,Setup Read to ['151'] + ACK
9.133474000000000,I2C,'0' + ACK
9.133825999999999,I2C,'0' + ACK
9.134328000000000,I2C,B + ACK
9.141857999999999,I2C,W + NAK
9.142569999999999,I2C,Setup Write to ['152'] + ACK
9.142942000000000,I2C,'5' + ACK
9.143686000000001,I2C,Setup Read to ['153'] + ACK
9.144040000000000,I2C,'255' + ACK
9.144392000000000,I2C,0 + ACK
9.144743999999999,I2C,M + ACK
9.145251999999999,I2C,'5' + NAK
9.155920000000000,I2C,Setup Write to ['148'] + ACK
9.156440000000000,I2C,'5' + ACK
9.164318000000000,I2C,Setup Read to ['149'] + ACK
9.164671999999999,I2C,a + ACK
9.165024000000001,I2C,r + ACK
9.165378000000000,I2C,n + ACK
9.165737999999999,I2C,i + NAK
9.166449999999999,I2C,Setup Write to ['150'] + ACK
9.166822000000000,I2C,'5' + ACK
9.167712000000000,I2C,Setup Read to ['151'] + ACK
9.175248000000000,I2C,'0' + ACK
9.175602000000000,I2C,'0' + ACK
9.175954000000001,I2C,B + ACK
9.176314000000000,I2C,W + NAK
9.177026000000000,I2C,Setup Write to ['152'] + ACK
9.177398000000000,I2C,'5' + ACK
9.178141999999999,I2C,Setup Read to ['153'] + ACK
9.178644000000000,I2C,'255' + ACK
9.186154000000000,I2C,0 + ACK
9.186506000000000,I2C,M + ACK
9.186866000000000,I2C,'5' + NAK
9.190538000000000,I2C,Setup Write to ['148'] + ACK
9.198055999999999,I2C,'5' + ACK
9.198798000000000,I2C,Setup Read to ['149'] + ACK
9.199152000000000,I2C,a + ACK
9.199506000000000,I2C,r + ACK
9.199858000000001,I2C,n + ACK
9.200218000000000,I2C,i + NAK
9.201078000000001,I2C,Setup Write to ['150'] + ACK
9.214219999999999,I2C,'5' + ACK
9.222108000000000,I2C,Setup Read to ['151'] + ACK
9.222462000000000,I2C,'0' + ACK
9.222814000000000,I2C,'0' + ACK
9.230472000000001,I2C,B + ACK
9.230831999999999,I2C,W + NAK
9.231544000000000,I2C,Setup Write to ['152'] + ACK
9.231916000000000,I2C,'5' + ACK
9.232659999999999,I2C,Setup Read to ['153'] + ACK
9.233014000000001,I2C,'255' + ACK
9.233366000000000,I2C,0 + ACK
9.233720000000000,I2C,M + ACK
9.234228000000000,I2C,'5' + NAK
9.244932000000000,I2C,Setup Write to ['148'] + ACK
9.245452000000000,I2C,'5' + ACK
9.269886000000000,I2C,Setup Read to ['149'] + ACK
9.270239999999999,I2C,a + ACK
9.270592000000001,I2C,r + ACK
9.270946000000000,I2C,n + ACK
9.271305999999999,I2C,i + NAK
9.272017999999999,I2C,Setup Write to ['150'] + ACK
9.272390000000000,I2C,'5' + ACK
9.273134000000001,I2C,Setup Read to ['151'] + ACK
9.273488000000000,I2C,'0' + ACK
9.273840000000000,I2C,'0' + ACK
9.274191999999999,I2C,B + ACK
9.274554000000000,I2C,W + NAK
9.275266000000000,I2C,Setup Write to ['152'] + ACK
9.275638000000001,I2C,'5' + ACK
9.276380000000000,I2C,Setup Read to ['153'] + ACK
9.276733999999999,I2C,'255' + ACK
9.277087999999999,I2C,0 + ACK
9.277440000000000,I2C,M + ACK
9.277799999999999,I2C,'5' + NAK
9.281472000000001,I2C,Setup Write to ['148'] + ACK
9.289038000000000,I2C,'5' + ACK
9.289928000000000,I2C,Setup Read to ['149'] + ACK
9.297440000000000,I2C,a + ACK
9.297791999999999,I2C,r + ACK
9.298145999999999,I2C,n + ACK
9.298506000000000,I2C,i + NAK
9.299218000000000,I2C,Setup Write to ['150'] + ACK
9.299590000000000,I2C,'5' + ACK
9.300333999999999,I2C,Setup Read to ['151'] + ACK
9.300836000000000,I2C,'0' + ACK
9.308334000000000,I2C,'0' + ACK
9.308686000000000,I2C,B + ACK
9.309046000000000,I2C,W + NAK
9.309758000000000,I2C,Setup Write to ['152'] + ACK
9.310129999999999,I2C,'5' + ACK
9.310874000000000,I2C,Setup Read to ['153'] + ACK
9.311228000000000,I2C,'255' + ACK
9.311579999999999,I2C,0 + ACK
9.312080000000000,I2C,M + ACK
9.325386000000000,I2C,'5' + NAK
9.336202000000000,I2C,Setup Write to ['148'] + ACK
9.343719999999999,I2C,'5' + ACK
9.344464000000000,I2C,Setup Read to ['149'] + ACK
9.344818000000000,I2C,a + ACK
9.345318000000001,I2C,r + ACK
9.352852000000000,I2C,n + ACK
9.353213999999999,I2C,i + NAK
9.353926000000000,I2C,Setup Write to ['150'] + ACK
9.354298000000000,I2C,'5' + ACK
9.355041999999999,I2C,Setup Read to ['151'] + ACK
9.355394000000000,I2C,'0' + ACK
9.355748000000000,I2C,'0' + ACK
9.356100000000000,I2C,B + ACK
9.356608000000000,I2C,W + NAK
9.364466000000000,I2C,Setup Write to ['152'] + ACK
9.364838000000001,I2C,'5' + ACK
9.365582000000000,I2C,Setup Read to ['153'] + ACK
9.365936000000000,I2C,'255' + ACK
9.366288000000001,I2C,0 + ACK
9.366640000000000,I2C,M + ACK
9.367001999999999,I2C,'5' + NAK
9.377829999999999,I2C,Setup Write to ['148'] + ACK
9.378202000000000,I2C,'5' + ACK
9.386286000000000,I2C,Setup Read to ['149'] + ACK
9.386640000000000,I2C,a + ACK
9.386994000000000,I2C,r + ACK
9.387346000000001,I2C,n + ACK
9.387706000000000,I2C,i + NAK
9.388418000000000,I2C,Setup Write to ['150'] + ACK
9.388790000000000,I2C,'5' + ACK
9.389533999999999,I2C,Setup Read to ['151'] + ACK
9.397180000000001,I2C,'0' + ACK
9.397534000000000,I2C,'0' + ACK
9.397886000000000,I2C,B + ACK
9.398246000000000,I2C,W + NAK
9.398958000000000,I2C,Setup Write to ['152'] + ACK
9.399330000000001,I2C,'5' + ACK
9.400074000000000,I2C,Setup Read to ['153'] + ACK
9.400428000000000,I2C,'255' + ACK
9.400928000000000,I2C,0 + ACK
9.408426000000000,I2C,M + ACK
9.408785999999999,I2C,'5' + NAK
9.412458000000001,I2C,Setup Write to ['148'] + ACK
9.420012000000000,I2C,'5' + ACK
9.420756000000001,I2C,Setup Read to ['149'] + ACK
9.421110000000001,I2C,a + ACK
9.421462000000000,I2C,r + ACK
9.421813999999999,I2C,n + ACK
9.422176000000000,I2C,i + NAK
9.423033999999999,I2C,Setup Write to ['150'] + ACK
9.437569999999999,I2C,'5' + ACK
9.445618000000000,I2C,Setup Read to ['151'] + ACK
9.453166000000000,I2C,'0' + ACK
9.453518000000001,I2C,'0' + ACK
9.453872000000000,I2C,B + ACK
9.454231999999999,I2C,W + NAK
9.454943999999999,I2C,Setup Write to ['152'] + ACK
9.455316000000000,I2C,'5' + ACK
9.456060000000001,I2C,Setup Read to ['153'] + ACK
9.456560000000000,I2C,'255' + ACK
9.464070000000000,I2C,0 + ACK
9.464423999999999,I2C,M + ACK
